timestamp,log_level,service,aws_service,instance_id,message,incident_type,severity,recommended_action,source_ip,region,environment,correlation_id,metadata
2026-01-06T20:30:14.660771,DEBUG,database,ec2,i-abc123def456,Database query executed in 51ms,normal,info,none,10.0.31.91,us-east-1,staging,66d0f4a6-8bbd-4c26-80d7-306db993c694,"{""cpu_usage"": 12.6034948869334, ""memory_usage"": 43.29707532476225, ""disk_usage"": 38.84091785207688, ""response_time"": 497.64560739903607}"
2026-01-04T21:48:22.472192,WARN,database,ec2,i-mno345pqr678,S3 bucket app-logs access forbidden,permission_denied,high,rotate_credentials,10.0.246.221,eu-west-1,staging,fc75b80d-940c-4141-b4b4-7173aa632971,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T08:21:05.507575,FATAL,web-server,rds,i-abc123def456,Container 2105171a98c5 exited unexpectedly,service_crash,critical,rollback_deployment,10.0.62.59,us-east-1,production,90b51d5f-bc32-4892-94fc-7d5e5d8ee3d6,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 4613.143905015265}"
2026-01-09T04:33:39.401794,FATAL,nodejs-service,ec2,i-abc123def456,Container 2b3b0a023234 killed due to OOM,memory_leak,high,increase_memory_limit,10.0.18.72,eu-west-1,production,b5a4ca69-959e-49aa-b3e0-95a7e74d9c03,"{""cpu_usage"": null, ""memory_usage"": 27.18120971978417, ""disk_usage"": null, ""response_time"": null}"
2026-01-09T20:49:14.619313,INFO,api-service,ec2,i-789ghi012jkl,Database query executed in 174ms,normal,info,none,10.0.216.173,us-west-2,staging,79b2a827-7ede-420d-913a-176cace16c78,"{""cpu_usage"": 58.24320583992909, ""memory_usage"": 45.632496072129214, ""disk_usage"": 77.62222609037343, ""response_time"": 394.08090442337516}"
2026-01-01T09:43:10.542262,FATAL,database,ec2,i-mno345pqr678,Socket bind failed: address already in use,port_in_use,medium,restart_service,10.0.81.113,eu-west-1,production,1c77e427-7f82-48cf-98ae-9b615b332a75,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-21T21:55:33.534283,ERROR,web-server,cloudwatch,i-abc123def456,Network port 5432 conflict detected,port_in_use,medium,change_port,10.0.243.243,us-west-2,staging,39c16963-10f5-4ca4-ab47-d304e316aacc,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T06:14:46.486602,WARN,file-service,rds,i-abc123def456,IAM role app-role lacks permission for rds:Connect,permission_denied,medium,fix_permissions,10.0.38.70,eu-west-1,staging,d572ab59-9d07-4449-b7ad-116cc7442263,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T07:49:58.509041,WARN,web-server,ecs,i-789ghi012jkl,Fatal error in api-service: null pointer exception,service_crash,critical,check_dependencies,10.0.105.203,us-east-1,staging,4e68a56c-54fb-41e2-8bd4-761cb1b821eb,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 2129.2673901699554}"
2026-01-04T12:13:33.484352,WARN,auth-service,rds,i-789ghi012jkl,IAM role service-role lacks permission for ec2:DescribeInstances,permission_denied,medium,update_iam_policy,10.0.71.34,us-east-1,staging,31257f74-b295-4f50-8e8a-cf5bc52adbbe,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T04:56:58.395590,FATAL,api-gateway,cloudwatch,i-789ghi012jkl,CPU usage exceeded 90% for 5 minutes,high_cpu,high,scale_horizontally,10.0.4.225,us-east-1,development,15cc3d61-7a38-4316-a66c-300940668cb9,"{""cpu_usage"": 55.0012064377115, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-03T02:02:05.476870,WARN,file-service,cloudwatch,i-mno345pqr678,IAM role service-role lacks permission for rds:Connect,permission_denied,high,update_iam_policy,10.0.35.251,us-west-2,development,e149a50e-6f1b-45e4-923e-4748a4aa22e9,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-26T01:47:14.655510,INFO,api-service,lambda,i-abc123def456,User user_2026 authenticated successfully,normal,info,none,10.0.67.101,us-east-1,staging,df3e5f03-5665-4092-8017-d78456bb0fbe,"{""cpu_usage"": 46.44843220643046, ""memory_usage"": 57.59471677755448, ""disk_usage"": 35.37409848979646, ""response_time"": 334.35404633365476}"
2026-01-09T10:45:52.523065,WARN,web-server,cloudwatch,i-abc123def456,Socket bind failed: address already in use,port_in_use,medium,kill_conflicting_process,10.0.198.253,us-west-2,production,37797574-3c68-4ff9-bd51-9c0e98984b1a,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-30T11:35:38.537103,FATAL,monitoring,rds,i-abc123def456,Failed to bind to address 10.0.179.86:80,port_in_use,high,change_port,10.0.199.93,us-west-2,development,f99bbd25-9f0a-448f-85dd-c5062f03eb99,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-10T21:57:14.591873,ERROR,worker-pod,lambda,i-abc123def456,Docker container 591bf857d795 OOMKilled,container_oom,high,optimize_memory_usage,10.0.6.212,us-east-1,development,d75c301a-77a1-457c-8a4f-c5418279a004,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-12T20:35:46.528424,ERROR,database,lambda,i-mno345pqr678,Network port 5432 conflict detected,port_in_use,medium,kill_conflicting_process,10.0.38.235,us-east-1,development,79b45edd-70de-4721-8caf-6c9bee6ad86b,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-06T05:11:53.541251,ERROR,web-server,ec2,i-789ghi012jkl,Network port 443 conflict detected,port_in_use,high,change_port,10.0.147.91,us-west-2,staging,9aaafc32-fa77-4ed7-beb8-76c835dee0fe,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T20:11:07.556857,FATAL,database,alb,i-789ghi012jkl,Database connection timeout to db-dev.us-west-2.rds.amazonaws.com:3306,db_connection_failure,critical,increase_connection_pool,10.0.51.199,eu-west-1,development,04356e55-6173-444d-833b-530889668307,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-30T05:39:20.462083,WARN,log-service,ecs,i-abc123def456,Log rotation failed due to insufficient disk space,disk_full,medium,expand_volume,10.0.253.109,us-west-2,development,e490f22e-cd54-421e-826f-fd081e2af298,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 60.608571681975185, ""response_time"": null}"
2025-12-28T18:44:42.574179,ERROR,database,cloudwatch,i-abc123def456,Redis connection failed: auth failed,db_connection_failure,high,check_network,10.0.211.213,us-west-2,staging,2660f7e8-3dc3-4cd8-81f8-4937c74abb93,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-02T23:40:15.371448,FATAL,database,lambda,i-mno345pqr678,Load average: 12.51 exceeds threshold,high_cpu,high,restart_service,10.0.23.83,us-east-1,staging,1c081f79-ee0f-4b80-b1d7-356261d7a367,"{""cpu_usage"": 51.61175029137676, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-07T21:22:28.419411,ERROR,nodejs-service,lambda,i-abc123def456,OutOfMemoryError in application user-service,memory_leak,critical,optimize_memory_usage,10.0.78.118,us-west-2,staging,6c85b6ad-e2ac-42b0-a226-c201ee745b9f,"{""cpu_usage"": null, ""memory_usage"": 27.436310658339693, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T11:37:13.396236,FATAL,database,ecs,i-abc123def456,High CPU utilization detected on instance i-abc123def,high_cpu,high,optimize_code,10.0.157.51,us-east-1,staging,86b79298-3acd-408c-958c-5d8ce7a46593,"{""cpu_usage"": 28.225060612825416, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-04T15:05:27.579062,ERROR,cache-service,alb,i-789ghi012jkl,Connection pool exhausted for database users,db_connection_failure,high,increase_connection_pool,10.0.89.135,eu-west-1,development,9708b57b-be7f-4cb3-ac86-8ee1e75e1149,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-10T16:23:57.590456,FATAL,microservice-b,alb,i-789ghi012jkl,Pod api-6271 evicted due to memory pressure,container_oom,critical,increase_memory_limit,10.0.96.230,us-east-1,production,99bfc043-3f6d-492a-b3fa-174673f6c6d9,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-25T08:45:51.381193,FATAL,api-gateway,cloudwatch,i-abc123def456,High CPU utilization detected on instance i-456ghi789,high_cpu,high,optimize_code,10.0.222.206,us-west-2,staging,f85f3284-20e9-4643-9823-89cc9463652e,"{""cpu_usage"": 18.20891892648803, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-13T01:10:00.511743,ERROR,web-server,ec2,i-abc123def456,Fatal error in worker: connection refused,service_crash,critical,check_dependencies,10.0.137.195,us-east-1,development,7b83a586-9a2d-44ba-804e-fdc9d1094838,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 1903.56371652078}"
2025-12-25T12:14:41.569270,WARN,api-service,cloudwatch,i-abc123def456,Connection pool exhausted for database products,db_connection_failure,high,check_network,10.0.164.171,eu-west-1,development,cdc39883-320d-40ce-9323-6852ac1f309e,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-03T00:10:14.629334,DEBUG,cache,ec2,i-789ghi012jkl,Backup completed for database products,normal,info,none,10.0.34.183,us-west-2,production,5e6569ac-3827-43fd-8b3f-b130f809a398,"{""cpu_usage"": 37.1456013223638, ""memory_usage"": 34.11912730703783, ""disk_usage"": 34.17540432368135, ""response_time"": 347.67221719976595}"
2025-12-19T12:17:14.631479,DEBUG,database,lambda,i-789ghi012jkl,Log rotation completed for access.log,normal,info,none,10.0.212.155,us-east-1,staging,228b9cc6-2485-4ca8-b04b-61ebe01e3381,"{""cpu_usage"": 46.146735531327614, ""memory_usage"": 47.704643338121386, ""disk_usage"": 50.941717926534366, ""response_time"": 143.4133944981857}"
2025-12-28T16:05:14.600550,WARN,worker-pod,ecs,i-789ghi012jkl,Kubernetes pod restart due to memory limit,container_oom,critical,restart_container,10.0.23.33,eu-west-1,production,3f9c479d-dedf-4c07-817d-4416d10b2804,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-06T16:12:09.389347,FATAL,web-server,ec2,i-mno345pqr678,CPU throttling detected on container 915dacf79573,high_cpu,critical,optimize_code,10.0.249.95,eu-west-1,development,18eb1db1-f564-4fd1-a958-0c7fe0073570,"{""cpu_usage"": 53.34956844781497, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-10T08:30:39.425628,WARN,python-worker,ecs,i-789ghi012jkl,Memory allocation failed for process 8187,memory_leak,high,optimize_memory_usage,10.0.28.53,us-west-2,staging,7b4f57b8-fb6d-4bbc-9142-41dd66196f6a,"{""cpu_usage"": null, ""memory_usage"": 19.160370063037412, ""disk_usage"": null, ""response_time"": null}"
2026-01-04T17:41:12.484392,ERROR,auth-service,ec2,i-abc123def456,Database connection failed: insufficient privileges,permission_denied,medium,fix_permissions,10.0.231.75,us-west-2,staging,ec93e5b3-0b5a-42c8-8397-028f1432f726,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-07T23:52:14.626369,INFO,web-server,alb,i-abc123def456,Database query executed in 67ms,normal,info,none,10.0.216.109,us-east-1,production,1ef42e93-86ea-4a96-a4b3-338b96c287f8,"{""cpu_usage"": 11.15786885533063, ""memory_usage"": 58.1324990646265, ""disk_usage"": 79.19125289443913, ""response_time"": 70.69699167575256}"
2025-12-28T01:06:48.534395,WARN,monitoring,rds,i-mno345pqr678,Cannot start service on port 3000: port occupied,port_in_use,high,change_port,10.0.92.145,us-east-1,production,50d1180a-8f0f-4715-99f8-f9d46b7b5822,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-24T13:43:11.561496,FATAL,cache-service,ecs,i-789ghi012jkl,Redis connection failed: auth failed,db_connection_failure,high,increase_connection_pool,10.0.43.199,us-east-1,development,ed6d99b3-72a1-45fd-9348-a88586363a02,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-25T15:52:14.659648,INFO,api-service,alb,i-789ghi012jkl,Backup completed for database users,normal,info,none,10.0.163.219,us-east-1,staging,c6cc7d70-5686-4a03-b158-af46206df660,"{""cpu_usage"": 22.13565045745637, ""memory_usage"": 23.91116120353963, ""disk_usage"": 56.06364784241032, ""response_time"": 462.0521773322826}"
2025-12-16T21:27:56.478074,FATAL,auth-service,rds,i-mno345pqr678,Access denied for user app-user to api/endpoint,permission_denied,medium,update_iam_policy,10.0.99.132,eu-west-1,production,d9a241e4-9886-47ac-8a20-39eb9dd2df70,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-12T21:18:34.587501,WARN,microservice-a,alb,i-789ghi012jkl,Kubernetes pod restart due to memory limit,container_oom,high,restart_container,10.0.224.138,us-east-1,staging,1819c519-baae-41cd-802a-d426981aeddf,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-16T17:48:39.491114,WARN,auth-service,ec2,i-abc123def456,Access denied for user service-account to s3://bucket/file,permission_denied,medium,fix_permissions,10.0.11.46,eu-west-1,production,9d635f92-1827-4bdb-a801-d02588854b82,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-28T08:59:21.459632,ERROR,file-storage,lambda,i-abc123def456,No space left on device /dev/nvme0n1p1,disk_full,high,archive_old_data,10.0.145.172,eu-west-1,staging,a9ea011d-e5c8-411c-852d-77034ae1e923,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 77.2078629487287, ""response_time"": null}"
2025-12-19T05:00:31.568996,ERROR,cache-service,cloudwatch,i-789ghi012jkl,Connection pool exhausted for database analytics,db_connection_failure,high,increase_connection_pool,10.0.168.127,eu-west-1,staging,47323be4-4fdf-471b-9eea-c9906819ab1d,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T06:35:33.561599,WARN,database,alb,i-789ghi012jkl,Failed to connect to PostgreSQL: null pointer exception,db_connection_failure,critical,check_network,10.0.195.27,eu-west-1,staging,adda3a90-c2d3-4304-a0cb-4e43bdbaa81b,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-14T09:39:20.548371,WARN,web-server,cloudwatch,i-abc123def456,Socket bind failed: address already in use,port_in_use,medium,change_port,10.0.149.135,us-west-2,production,1c5060a8-3c34-4a71-b51e-5b8907961afb,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-25T02:11:51.469504,ERROR,database,cloudwatch,i-789ghi012jkl,Access denied for user service-account to s3://bucket/file,permission_denied,high,fix_permissions,10.0.231.237,us-east-1,development,1cf0fd85-fb94-4e13-b9c5-7eb50351d192,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-30T22:54:16.393315,FATAL,api-gateway,ecs,i-abc123def456,Process consuming excessive CPU: java,high_cpu,critical,optimize_code,10.0.30.154,us-west-2,production,49beb9d6-8eef-4835-84f4-8f242b157672,"{""cpu_usage"": 61.5023069964967, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-12T23:08:36.401615,FATAL,java-app,ec2,i-abc123def456,Memory allocation failed for process 3637,memory_leak,critical,restart_service,10.0.108.93,us-east-1,development,c44cae10-00bc-4398-9c07-dc6dcd07c161,"{""cpu_usage"": null, ""memory_usage"": 28.943069685238278, ""disk_usage"": null, ""response_time"": null}"
2025-12-14T08:37:16.557236,WARN,worker,cloudwatch,i-789ghi012jkl,MySQL connection refused on db-dev.us-east-1.rds.amazonaws.com,db_connection_failure,critical,restart_database,10.0.253.242,us-west-2,staging,1a0bd206-cc34-4fed-b0dc-317dff7239fc,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-17T02:25:14.658770,INFO,api-service,ec2,i-789ghi012jkl,Health check passed for service api,normal,info,none,10.0.86.146,us-west-2,production,b116c9bd-4cb4-4285-9ca6-bad871249082,"{""cpu_usage"": 21.444799373487044, ""memory_usage"": 33.304678788608676, ""disk_usage"": 67.96776960352302, ""response_time"": 153.7112803406327}"
2026-01-07T18:20:28.462994,ERROR,auth-service,alb,i-mno345pqr678,IAM role service-role lacks permission for rds:Connect,permission_denied,high,fix_permissions,10.0.236.36,us-east-1,production,1160360f-df8b-4e8a-9791-f6030a781ad4,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-05T22:00:59.411830,FATAL,cache-service,ec2,i-mno345pqr678,Container c9de8d27d5c0 killed due to OOM,memory_leak,high,optimize_memory_usage,10.0.18.184,us-west-2,staging,fc2b43eb-4a57-48a7-bff2-a739d5506c25,"{""cpu_usage"": null, ""memory_usage"": 67.05886434241545, ""disk_usage"": null, ""response_time"": null}"
2025-12-24T22:14:56.532445,FATAL,cache-service,cloudwatch,i-mno345pqr678,Socket bind failed: address already in use,port_in_use,medium,change_port,10.0.85.58,us-east-1,production,597b2373-d95a-430e-86ec-13ed30132b1b,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T16:46:14.664370,DEBUG,web-server,rds,i-789ghi012jkl,SSL certificate renewed for api.example.com,normal,info,none,10.0.67.246,us-west-2,staging,a724c443-84b8-4932-aad9-0f7ff7c5a638,"{""cpu_usage"": 13.724168424575064, ""memory_usage"": 57.5953601591117, ""disk_usage"": 33.92607890860092, ""response_time"": 382.99958785409274}"
2025-12-31T04:02:14.618770,DEBUG,database,cloudwatch,i-789ghi012jkl,Scheduled job backup completed successfully,normal,info,none,10.0.245.250,us-west-2,production,206c3218-1fe2-41b9-83ba-182a3c388afa,"{""cpu_usage"": 27.59066129907034, ""memory_usage"": 38.60165821422112, ""disk_usage"": 47.616906308967344, ""response_time"": 250.48611693633228}"
2025-12-31T17:57:39.397871,WARN,database,ecs,i-789ghi012jkl,CPU usage exceeded 90% for 5 minutes,high_cpu,high,restart_service,10.0.143.113,us-west-2,development,d99821c8-a16e-4683-b247-db90a1602a86,"{""cpu_usage"": 47.20983200366589, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-06T13:18:09.421810,WARN,python-worker,rds,i-mno345pqr678,Memory allocation failed for process 1653,memory_leak,critical,optimize_memory_usage,10.0.3.97,eu-west-1,development,a9f202bb-7537-43a3-8187-143f8ab595cd,"{""cpu_usage"": null, ""memory_usage"": 43.23481882754723, ""disk_usage"": null, ""response_time"": null}"
2025-12-26T22:20:33.409254,ERROR,python-worker,ecs,i-789ghi012jkl,Java heap space exceeded on cache-service,memory_leak,high,optimize_memory_usage,10.0.10.199,eu-west-1,staging,c6e06b11-cf99-4e31-84d0-2e9701635ce1,"{""cpu_usage"": null, ""memory_usage"": 51.616830312311535, ""disk_usage"": null, ""response_time"": null}"
2025-12-22T18:27:24.391376,WARN,web-server,alb,i-mno345pqr678,Load average: 9.75 exceeds threshold,high_cpu,critical,restart_service,10.0.105.86,eu-west-1,production,b77094a5-3d90-415e-940b-67b4a4d68829,"{""cpu_usage"": 26.90201211474921, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-19T11:49:06.592938,ERROR,worker-pod,lambda,i-mno345pqr678,Pod api-1726 evicted due to memory pressure,container_oom,high,optimize_memory_usage,10.0.2.52,us-west-2,staging,1ad1c7ef-4ab1-4732-96f7-c2757e188b44,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-28T08:22:05.418783,WARN,java-app,alb,i-789ghi012jkl,Memory allocation failed for process 9127,memory_leak,high,increase_memory_limit,10.0.230.114,us-west-2,development,fb59e101-ce4f-49a4-b0b8-f50a25781894,"{""cpu_usage"": null, ""memory_usage"": 28.3633673433085, ""disk_usage"": null, ""response_time"": null}"
2026-01-10T08:56:32.506848,ERROR,worker,lambda,i-abc123def456,Unexpected termination of process 6027,service_crash,high,rollback_deployment,10.0.245.75,us-east-1,development,147129db-6759-47b5-a56a-c4bf477a2609,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 3861.2994582031047}"
2026-01-09T00:41:50.419079,FATAL,java-app,cloudwatch,i-mno345pqr678,Java heap space exceeded on java-app,memory_leak,critical,optimize_memory_usage,10.0.62.244,us-west-2,development,77a30a9a-ab0d-4f2a-914c-a2da4cbc1da6,"{""cpu_usage"": null, ""memory_usage"": 62.3202200021016, ""disk_usage"": null, ""response_time"": null}"
2025-12-16T13:44:32.464425,WARN,s3-connector,ec2,i-abc123def456,IAM role service-role lacks permission for ec2:DescribeInstances,permission_denied,medium,fix_permissions,10.0.187.123,us-east-1,production,75fe69c7-9e31-4070-89bf-edd6edc1ddc0,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-18T16:38:14.637252,INFO,database,cloudwatch,i-789ghi012jkl,Backup completed for database products,normal,info,none,10.0.12.116,us-east-1,staging,0031aae2-2298-46b1-916e-66289c740f0d,"{""cpu_usage"": 29.28178380739272, ""memory_usage"": 31.898408156819727, ""disk_usage"": 72.35767321036158, ""response_time"": 96.23495563364844}"
2026-01-07T22:01:14.665045,INFO,web-server,ecs,i-789ghi012jkl,SSL certificate renewed for api.example.com,normal,info,none,10.0.22.4,us-west-2,staging,dc989b46-fb7b-489a-98a3-d3db46bab416,"{""cpu_usage"": 31.901069600296452, ""memory_usage"": 57.12103184283727, ""disk_usage"": 67.75548801579461, ""response_time"": 324.9381826656949}"
2026-01-04T23:20:07.412881,ERROR,nodejs-service,cloudwatch,i-mno345pqr678,Memory usage increased to 89% on java-app,memory_leak,critical,optimize_memory_usage,10.0.230.38,us-east-1,production,a1cdb347-7210-46a6-a44f-75729b68f69e,"{""cpu_usage"": null, ""memory_usage"": 93.13516576235217, ""disk_usage"": null, ""response_time"": null}"
2026-01-03T17:52:10.581953,ERROR,worker,ecs,i-mno345pqr678,Failed to connect to PostgreSQL: timeout,db_connection_failure,high,restart_database,10.0.85.3,us-west-2,development,77ef568a-49c2-40fa-9997-4d0b3a9807ff,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-24T04:33:50.606077,WARN,microservice-a,cloudwatch,i-789ghi012jkl,Kubernetes pod restart due to memory limit,container_oom,critical,restart_container,10.0.50.244,us-west-2,staging,8f0da9ac-2632-4f1f-8aaa-075841b8a3c2,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-07T03:50:14.667198,DEBUG,database,ecs,i-789ghi012jkl,Backup completed for database users,normal,info,none,10.0.35.69,us-east-1,production,ed8d8bd3-ccc2-42cf-b21d-211d1865e79a,"{""cpu_usage"": 45.57895020277571, ""memory_usage"": 67.15107353850004, ""disk_usage"": 48.596213770061084, ""response_time"": 152.2699499825847}"
2025-12-21T06:35:13.397338,ERROR,api-gateway,rds,i-789ghi012jkl,Load average: 9.41 exceeds threshold,high_cpu,high,optimize_code,10.0.8.62,eu-west-1,development,3f9997a7-2942-417f-8acd-a7912df6c351,"{""cpu_usage"": 31.109973554857007, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-04T04:27:09.533018,FATAL,monitoring,cloudwatch,i-789ghi012jkl,Network port 443 conflict detected,port_in_use,medium,change_port,10.0.11.171,us-west-2,development,041f0e18-13ce-4645-b03d-76e48da68833,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-19T13:48:24.540472,FATAL,monitoring,alb,i-789ghi012jkl,Cannot start service on port 6379: port occupied,port_in_use,high,change_port,10.0.175.209,us-east-1,production,a197f75e-be4a-4684-a1c4-daa153d00f81,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-31T00:35:11.378038,WARN,worker-service,cloudwatch,i-mno345pqr678,Process consuming excessive CPU: redis,high_cpu,high,restart_service,10.0.226.145,us-east-1,development,6f43eaa0-7094-48c4-975a-dce6d4f5c64f,"{""cpu_usage"": 9.104802307794113, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-28T22:17:45.569602,WARN,cache-service,lambda,i-mno345pqr678,Redis connection failed: connection timeout,db_connection_failure,critical,increase_connection_pool,10.0.88.171,us-east-1,staging,971424d0-692d-4fbf-b932-7221b2926da9,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-09T23:24:17.440149,FATAL,file-storage,alb,i-abc123def456,No space left on device /dev/sda1,disk_full,medium,clean_logs,10.0.143.135,us-west-2,development,d1821e49-b414-4725-9c16-721c08dd9306,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 53.861792349766205, ""response_time"": null}"
2025-12-20T09:11:14.664542,DEBUG,api-service,lambda,i-abc123def456,Database query executed in 61ms,normal,info,none,10.0.253.171,us-west-2,staging,28dc8663-7385-4714-b1ca-8e3392287460,"{""cpu_usage"": 10.181852600204401, ""memory_usage"": 53.318088305904894, ""disk_usage"": 50.25649681205726, ""response_time"": 366.28050267519586}"
2025-12-21T02:43:00.606157,ERROR,worker-pod,rds,i-789ghi012jkl,Docker container 8442e857b93f OOMKilled,container_oom,critical,increase_memory_limit,10.0.110.199,us-west-2,staging,4d2edebf-f62a-40e4-8a48-963601f64c0b,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-12T16:02:03.378480,WARN,database,alb,i-abc123def456,Load average: 11.18 exceeds threshold,high_cpu,critical,restart_service,10.0.7.91,us-west-2,development,1d177014-2d51-4b28-8b3d-9c2d3bcc7ed9,"{""cpu_usage"": 87.67600611114183, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-08T23:04:16.591398,WARN,microservice-b,rds,i-789ghi012jkl,Pod api-7142 evicted due to memory pressure,container_oom,critical,optimize_memory_usage,10.0.28.112,us-west-2,staging,d23ea26b-1c02-48e3-bdcc-6757a8f4c7de,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-14T00:11:48.595422,WARN,api-pod,ecs,i-789ghi012jkl,Kubernetes pod restart due to memory limit,container_oom,high,increase_memory_limit,10.0.24.96,eu-west-1,staging,a0f88b6b-4022-4d05-bff8-a84a9df59d68,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-02T06:22:30.519868,ERROR,monitoring,lambda,i-789ghi012jkl,Cannot start service on port 8080: port occupied,port_in_use,high,kill_conflicting_process,10.0.221.137,us-east-1,staging,9c52e846-bfb5-4b47-8ce9-760e1b7070ee,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
